id,query,domain,label,label_name,n_tokens,source
ffef3a158c71,How does population growth as a demand shifter compare to income change as a demand shifter?,Microeconomics,1,analytical,16,dataset_microeconomics.json
fff11074dcb8,What is 'deregulation' in the context of market policy?,Microeconomics,0,factual,9,dataset_microeconomics.json
fff5f2e0e8fa,"In the bicycle market example (Table 3.8), what is the equilibrium price?",Microeconomics,0,factual,13,dataset_microeconomics.json
0130a7fcf4f4,"In what year did the February Revolution break out in Russia, leading to the abdication of Tsar Nicholas II?",World History,0,factual,19,dataset_world_history.json
01e48120f99a,"How did advances in radar technology, code-breaking (Enigma), computing (ENIAC), and medical science (penicillin, blood plasma) during WWII collectively transform both military capability and postwar civilian life?",World History,1,analytical,28,dataset_world_history.json
03d502b9b2f2,"What is blitzkrieg, and what combination of military elements did it involve?",World History,0,factual,12,dataset_world_history.json
048ef1945251,What year did Germany withdraw from the League of Nations following Hitler's referendum?,World History,0,factual,13,dataset_world_history.json
04acc984940b,"What was the German-Soviet Nonaggression Pact, and what secret provisions did it contain?",World History,0,factual,14,dataset_world_history.json
04e6de09d7ac,"What is the term 'shell shock,' and how does it relate to modern psychological diagnoses?",World History,0,factual,15,dataset_world_history.json
053bbdbe7409,How many people were killed and injured in the Pearl Harbor attack combined?,World History,0,factual,13,dataset_world_history.json
0676ae383274,"What percentage of gas-related deaths in WWI were caused by phosgene gas, according to historians?",World History,0,factual,16,dataset_world_history.json
06c45711e89e,"How did the Japanese attack on Pearl Harbor simultaneously transform the United States' domestic politics, its military posture, and its relationship with its Asian and European allies in WWII?",World History,1,analytical,29,dataset_world_history.json
06c787dc852f,"How did the combination of Japan's 'gyokusai' culture, kamikaze tactics, and civilian suicide at Okinawa inform U.S. estimates of invasion casualties, and how did this reasoning shape Truman's decision to use the atomic bomb?",World History,1,analytical,35,dataset_world_history.json
06da137de00f,"Compare the Eastern Front and Western Front of WWI. How did geography, tactics, and outcomes differ between the two theaters?",World History,1,analytical,20,dataset_world_history.json
07afa4f8ad2b,"How did the experiences of the two world wars together reshape the concept of international law, from the creation of war crimes tribunals to the prohibition of genocide and the founding of the United Nations?",World History,1,analytical,35,dataset_world_history.json
0896e1d751f8,"What was Plan D ('Europe First'), and why did U.S. military planners adopt it?",World History,0,factual,15,dataset_world_history.json
08d446f4d08f,When was the atomic bomb first successfully tested in the Trinity Test in New Mexico?,World History,0,factual,15,dataset_world_history.json
0a744a29af38,"How did the February Revolution, the October Revolution, and the Treaty of Brest-Litovsk together transform the trajectory of WWI in ways that shaped the global political order for decades?",World History,1,analytical,30,dataset_world_history.json
0b4923402685,"How did Germany's invasion of the Soviet Union, the siege of Leningrad, and the Battle of Stalingrad collectively reshape the entire strategic balance of WWII in Europe, and what role did logistics play?",World History,1,analytical,33,dataset_world_history.json
0d5b9905d147,"How did rationing policies in Britain during WWI compare to those implemented during WWII? What was rationed, and how severe were shortages in each war?",World History,1,analytical,25,dataset_world_history.json
0d981cf20a2e,"Synthesize the roles of Charles de Gaulle's Free France, partisan movements in Yugoslavia, the Soviet Red Army, and Allied landings in Italy in demonstrating how resistance and coalition warfare gradually turned the tide against Germany.",World History,1,analytical,35,dataset_world_history.json
0f4b29a44927,"What was the Kindertransport, and how many children did it save?",World History,0,factual,11,dataset_world_history.json
0fc5366a4843,Who was the nineteen-year-old Bosnian Serb who shot Archduke Franz Ferdinand and his wife Sophie?,World History,0,factual,17,dataset_world_history.json
12018c1b240c,"How did the postwar constitutions imposed on Germany and Japan by the Allies reflect the specific lessons each occupying power drew from WWII, and to what extent did those constitutions succeed in preventing future militarism?",World History,1,analytical,35,dataset_world_history.json
123b73afd6b0,"What was the Lend-Lease Act, and which countries benefited most from it?",World History,0,factual,13,dataset_world_history.json
128301a5de78,Compare the experience of Japanese Americans interned during WWII with the treatment of German Americans suspected of disloyalty during WWI.,World History,1,analytical,20,dataset_world_history.json
12a0b568e9c0,How did the 'Rape of Belgium' in WWI compare to the 'Rape of Nanjing' in WWII as events that shaped international perceptions of an aggressor nation?,World History,1,analytical,26,dataset_world_history.json
131e34044d26,Compare the political consequences of the armistice of 1918 for Germany with the consequences of Japan's unconditional surrender in 1945.,World History,1,analytical,20,dataset_world_history.json
157a14b7f447,"What was the Warsaw Ghetto, and how many people were held there by 1941?",World History,0,factual,14,dataset_world_history.json
15d4c5b40f75,How many Russian prisoners did Germany capture at the Battle of Tannenberg?,World History,0,factual,12,dataset_world_history.json
15e618b4b08d,In what year did the United States impose an oil and gas embargo on Japan?,World History,0,factual,15,dataset_world_history.json
162376b6a90f,"How did the economic, political, and cultural effects of WWI's home front—rationing, propaganda, censorship, women's labor, and political radicalism—lay the groundwork for the interwar crises of the 1920s?",World History,1,analytical,30,dataset_world_history.json
16bf9c788282,"By 1917, approximately what percentage of the world's merchant ships had German U-boats destroyed?",World History,0,factual,15,dataset_world_history.json
17d25c48364b,"What was the Maginot Line, and why did it fail to protect France from Germany's invasion?",World History,0,factual,16,dataset_world_history.json
18db229f06fe,"What was the Tripartite Pact, and which three countries formed the Axis under it?",World History,0,factual,14,dataset_world_history.json
1912c4a7ad5c,"What was the Yalta Conference, and what were its three main outcomes?",World History,0,factual,12,dataset_world_history.json
1bb1a488d4c3,"How did the postwar occupations of Germany and Japan by the Allies pursue demilitarization, democratization, and economic rebuilding simultaneously, and which country's reconstruction proved more durable?",World History,1,analytical,26,dataset_world_history.json
1c8048e71df7,"What is the 'Concert of Europe,' and what role did it play in maintaining stability in the nineteenth century?",World History,0,factual,19,dataset_world_history.json
1d3ebd32125d,"How did Germany's submarine warfare differ in WWI versus WWII in terms of targets, restrictions, and impact on neutral nations?",World History,1,analytical,20,dataset_world_history.json
1d9e07585e48,"What is the Munich Pact, and why did Britain and France agree to it?",World History,0,factual,14,dataset_world_history.json
1ff09204ea6f,"What is the concept of 'unconditional surrender,' and how was it central to Allied war aims?",World History,0,factual,16,dataset_world_history.json
2204c26b59e5,What was the date of the D-Day invasion at Normandy?,World History,0,factual,11,dataset_world_history.json
24a5a211e216,"Synthesize the ways in which the two world wars, despite their devastating costs, accelerated social change for women—in terms of voting rights, workforce participation, and political identity—in Europe and North America.",World History,1,analytical,33,dataset_world_history.json
251d78a96c9e,Compare the scientific contributions of the Manhattan Project with Britain's code-breaking efforts at Bletchley Park. How did each contribute to Allied victory?,World History,1,analytical,23,dataset_world_history.json
25254c6051ac,"What is the Munich Pact's concept of appeasement, and how did it fail to prevent WWII?",World History,0,factual,16,dataset_world_history.json
26a98c7193ee,"Analyze how Operation Barbarossa, the German four-year economic plan, and the Soviet relocation of factories east of the Urals together illustrate the critical importance of industrial production in determining WWII's outcome.",World History,1,analytical,32,dataset_world_history.json
27e47e3e0d7a,"What was the Wannsee Conference, and why is it significant in understanding the Holocaust?",World History,0,factual,14,dataset_world_history.json
283671188e16,"Analyze how the Holocaust required the cooperation of military forces, civilian bureaucracies, railway systems, and ordinary citizens across multiple countries, and what this reveals about the role of institutions in enabling genocide.",World History,1,analytical,32,dataset_world_history.json
